Index,Name1,Title,Ministry of the Solicitor General,Purpose,Start Date,End Date,Destination,Attendees,Other Attendees,Air Fare,Other Transportation,Accommodation,Meals,Incidentals,Subtotal,Hospitality,Other Expenses,Total
"MCFADDEN, KATHLEEN","MCFADDEN, KATHLEEN",Assistant Deputy Minister,Natural Resources and Forestry,Travel to attend partner meetings. One meal provided.,43584,43585,"Ottawa, ON",,,571.64,183,198.61,57.5,0,1010.75,0,0,1010.75
"MCFADDEN, KATHLEEN","MCFADDEN, KATHLEEN",Assistant Deputy Minister,Natural Resources and Forestry,Travel to attend routine ministry meetings. One meal provided.,43620,43623,"Toronto, ON",,,0,59.33,0,70,0,129.33,0,0,129.33
"MCGINN, ERIN","MCGINN, ERIN",Assistant Deputy Minister,"Training, Colleges and Universities",Attend the Association of Municipalities of Ontario Conference,43693,43696,"Ottawa, ON",,,501.43,22.55,397.21,0,0,921.19,0,0,921.19
"MCGREGOR, GRAHAM","MCGREGOR, GRAHAM",Staff to Minister,"Environment, Conservation and Parks",Provided support to the Minister at the Canadian Energy Pipeline Association Foundation Spring Meeting.,43592,43592,"Niagara-on-the-Lake, ON",,,0,0,258.77,0,0,258.77,0,0,258.77
"MCGREGOR, GRAHAM","MCGREGOR, GRAHAM",Staff to Minister,"Environment, Conservation and Parks",Provided support to the Minister at the 2019 Council of Clean and Reliable Energy Annual Energy Leaders Roundtable.,43565,43565,"Mono, ON",,,0,0,219.61,0,0,219.61,0,0,219.61
"MCGREGOR, GRAHAM","MCGREGOR, GRAHAM",Staff to Minister,Finance,Provided support to the Minister during announcements and a Canadian Chamber of Commerce roundtable.,43782,43783,"Ottawa, ON",,,0,0,139.85,80,0,219.85,0,0,219.85
"MCGREGOR, GRAHAM","MCGREGOR, GRAHAM",Staff to Minister,Finance,Provided support to the Minister during pre-budget consultation meetings.,43857,43858,"Owen Sound, ON",,,0,0,90.39,57.5,0,147.89,0,0,147.89
"MCGREGOR, MATTHEW","MCGREGOR, MATTHEW",Staff to Minister,Health and Long Term Care,Provided support to the Minister during engagement sessions on mental health and addictions.,43691,43691,"Manitoulin Island, ON",,,0,0,152.55,0,0,152.55,0,0,152.55
"MCGREGOR, MATTHEW","MCGREGOR, MATTHEW",Staff to Minister,Health and Long Term Care,Provided support to the Minister at the 2019 Association of Municipalities of Ontario Conference.,43696,43697,"Ottawa, ON",,,0,16,0,22.5,0,38.5,0,0,38.5
"MCGREGOR, MATTHEW","MCGREGOR, MATTHEW",Staff to Minister,Health and Long Term Care,Provided support to the Minister at the 2019 Association of Municipalities of Ontario Conference.,43696,43698,"Ottawa, ON",,,0,0,0,22.5,0,22.5,0,0,22.5
"MCGREGOR, MATTHEW","MCGREGOR, MATTHEW",Staff to Minister,Health and Long Term Care,Provided support to the Minister during mental health providers and Indigenous partners engagement sessions.,43752,43754,"Thunder Bay, Sioux Lookout, Sandy Lake",,,0,0,261.55,112.5,0,374.05,0,0,374.05
"MCGREGOR, MATTHEW","MCGREGOR, MATTHEW",Staff to Minister,Health and Long Term Care,Attended stakeholder meetings.,43752,43754,"Thunder Bay, Sandy Lake, Sioux Lookout, ON",,,2287.05,0,0,0,0,2287.05,0,0,2287.05
"MCGREGOR, MATTHEW","MCGREGOR, MATTHEW",Staff to Minister,Health and Long Term Care,Provided support to the Minister at the 2019 Association of Municipalities of Ontario Conference.,43696,43698,"Ottawa, ON",,,0,0,525.3,57.5,0,582.8,0,0,582.8
"MCGURN, SUZANNE","MCGURN, SUZANNE",Assistant Deputy Minister,Health and Long Term Care,Travel to pan Canadian Pharmaceutical Alliance Governing Council Meeting.,43635,43638,"Quebec City, QC",,,715.26,0,580.74,0,0,1296,0,0,1296
"MCGURN, SUZANNE","MCGURN, SUZANNE",Assistant Deputy Minister,Ministry of the Solicitor General,Travel to meet with stakeholders and to tour Elgin Middlesex Detention Centre and Stratford Jail. No meal expenses incurred,43885,43886,"London, Stratford, ON",,,0,185.6,99.89,0,0,285.49,0,0,285.49
